date,open,high,low,close,volume
2023-12-22,240500,243500,233500,236000,136172
2023-12-26,240000,243000,237500,241500,129257
2023-12-27,239000,242500,235500,241000,82326
2023-12-28,242500,243500,237500,240500,83855
2024-01-02,237000,241000,235000,240000,94013
2024-01-03,237000,241000,229500,230000,168566
2024-01-04,228000,230500,225500,229500,101358
2024-01-05,228500,231000,224000,224500,113089
2024-01-08,221500,225500,218500,218500,126718
2024-01-09,221500,225000,221000,224000,74711
2024-01-10,223000,225500,220500,221500,62201
2024-01-11,222500,226000,222000,223000,132159
2024-01-12,221000,221000,215500,219500,108864
2024-01-15,216500,219500,215500,216000,67513
2024-01-16,214500,216000,206000,206500,165795
2024-01-17,205500,206500,193600,193600,279901
2024-01-18,193100,194600,189900,190800,141490
2024-01-19,191700,198000,190900,192200,155860
2024-01-22,193400,194200,188200,188200,133007
2024-01-23,188100,196300,188000,195400,106582
2024-01-24,194600,194700,190200,190800,96031
2024-01-25,191200,193300,188500,192600,99314
2024-01-26,192100,196300,190500,193800,87918
2024-01-29,194300,198400,194300,195000,97838
2024-01-30,197700,205000,195200,198900,134829
2024-01-31,198900,199800,195400,198100,85418
2024-02-01,195200,201000,195100,199400,83423
2024-02-02,199600,207500,199600,204000,88434
2024-02-05,204000,209500,202000,207000,115475
2024-02-06,206500,212500,205000,208500,116353
2024-02-07,210500,214500,208500,213000,99976
2024-02-08,208500,210500,202500,204500,157680
2024-02-13,205000,206500,199100,200500,121209
2024-02-14,199600,210000,198800,207000,133172
2024-02-15,209000,211500,207000,208000,62262
2024-02-16,210000,216500,207000,213000,95282
2024-02-19,214500,215000,211000,213000,55087
2024-02-20,213000,213000,207500,208000,56978
2024-02-21,207500,210000,206500,208500,68893
2024-02-22,209000,210000,203500,204000,90481
2024-02-23,205500,205500,202000,205000,60411
2024-02-26,206000,207000,201000,201500,67156
2024-02-27,201000,202000,196500,198100,106971
2024-02-28,198200,201000,198000,199600,49470
2024-02-29,198800,198800,193800,194000,175223
2024-03-04,195600,198500,191200,191200,101031
2024-03-05,189200,192900,189100,189200,84447
2024-03-06,189100,189600,185200,187300,120992
2024-03-07,187300,188700,185000,186200,80308
2024-03-08,188100,193400,188100,188300,101898
2024-03-11,188300,198800,187100,197000,139761
2024-03-12,198000,201000,193800,196300,80145
2024-03-13,196300,198800,194600,196300,65478
2024-03-14,195900,201000,195400,197700,190191
2024-03-15,197700,199000,194500,194600,100649
2024-03-18,196300,197300,192400,192700,65110
2024-03-19,191800,191800,187500,188300,131659
2024-03-20,189700,194400,188700,191400,100130
2024-03-21,192800,194000,189800,191700,84260
2024-03-22,191100,192200,189000,191400,62228
2024-03-25,191000,192800,189400,191800,67823
2024-03-26,193000,209500,192300,208000,249471
2024-03-27,204000,212000,203000,207500,144138
2024-03-28,209000,211000,204000,206000,98019
2024-03-29,206000,208500,195700,198800,133710
2024-04-01,200500,207500,198300,206000,103402
2024-04-02,204000,205000,197400,197400,99738
2024-04-03,196900,198500,193100,193700,96744
2024-04-04,194800,194900,190800,191100,85964
2024-04-05,190000,191200,188100,189000,76151
2024-04-08,188600,189400,184600,185100,100190
2024-04-09,186100,191300,184300,184500,109609
2024-04-11,181200,182700,177800,177800,166096
2024-04-12,178600,180400,176000,176000,94094
2024-04-15,174200,174200,169900,170200,133629
2024-04-16,168500,172000,167600,169300,82996
2024-04-17,169400,171000,168000,168100,69916
2024-04-18,168100,171000,167600,168800,87326
2024-04-19,167100,167300,163600,164900,134132
2024-04-22,166600,170900,166600,170400,74328
2024-04-23,169000,173500,168700,170500,98971
2024-04-24,172200,174800,171400,173600,50629
2024-04-25,171600,173700,169900,172500,48045
2024-04-26,172600,173500,170400,171200,44976
2024-04-29,172900,179000,172900,178000,87777
2024-04-30,176100,178100,175900,176100,72376
2024-05-02,176100,179700,175900,178200,67102
2024-05-03,179600,181500,179200,179700,58081
2024-05-07,181600,184300,179700,182100,96628
2024-05-08,182100,186700,182100,183900,81311
2024-05-09,183800,188200,182900,184500,158360
2024-05-10,189400,209500,189400,204000,697607
2024-05-13,205500,212000,203500,210000,249959
2024-05-14,210500,221000,210500,220000,279372
2024-05-16,217000,217500,213000,215500,147736
2024-05-17,214000,221500,214000,216500,93170
2024-05-20,218000,218500,211500,214000,79861
2024-05-21,212000,219000,211000,215500,86123
2024-05-22,213500,218000,213000,214000,60812
2024-05-23,210500,218500,209500,215000,85190
2024-05-24,212500,217000,212000,212500,60689
2024-05-27,215000,219500,208000,209500,69691
2024-05-28,207000,208500,195400,195400,196142
2024-05-29,194500,196700,193000,194300,85046
2024-05-30,193300,197200,191900,192300,63862
2024-05-31,191700,197000,190300,190300,148754
2024-06-03,191000,197300,190000,194500,65487
2024-06-04,193100,196100,193000,193000,45642
2024-06-05,193700,197600,192200,194900,63236
2024-06-07,197300,201000,195200,195200,69529
2024-06-10,193400,194200,185800,188000,96072
2024-06-11,188100,190700,187000,187000,50658
2024-06-12,186500,188400,183200,185900,85404
2024-06-13,186600,191200,186600,186600,137194
2024-06-14,186000,186600,183100,183300,85349
2024-06-17,182200,186000,181400,185800,62102
2024-06-18,186400,186400,181100,183900,70990
2024-06-19,185700,190300,184600,189900,88881
2024-06-20,187600,197800,186300,193500,100031
2024-06-21,194700,195300,190000,195300,93605
2024-06-24,195000,198500,186000,186000,90568
2024-06-25,188400,200500,188400,199800,146342
2024-06-26,196700,197500,186200,186500,169274
2024-06-27,184700,185000,179000,181000,121162
2024-06-28,180900,182400,178100,179900,88030
2024-07-01,179000,191000,179000,184100,164074
2024-07-02,182200,182200,178100,179900,86841
2024-07-03,180400,182200,179600,180200,52884
2024-07-04,180200,182300,179400,180400,55686
2024-07-05,181000,185900,180500,183300,77660
2024-07-08,181500,190200,180500,188400,75340
2024-07-09,188000,194100,188000,191200,87067
2024-07-10,189600,193300,186700,191800,78330
2024-07-11,192800,193700,188700,191200,101045
2024-07-12,190500,194700,188200,190400,70029
2024-07-15,191000,191000,187400,187800,45819
2024-07-16,187800,189200,184500,184500,43338
2024-07-17,184600,190400,184600,189000,54768
2024-07-18,189000,190400,184300,189800,73014
2024-07-19,187100,189400,184800,189100,67340
2024-07-22,188100,194000,186800,192000,90717
2024-07-23,192100,193000,180700,180700,93724
2024-07-24,180200,182400,177000,177400,66489
2024-07-25,176600,182500,176600,181900,64718
2024-07-26,181000,185400,179300,180200,53456
2024-07-29,181400,181400,176100,176100,56490
2024-07-30,175000,177800,173200,173200,58954
2024-07-31,174300,176200,172200,175300,48906
2024-08-01,173700,178400,173700,177500,35664
2024-08-02,175200,178100,171000,175500,71142
2024-08-05,174800,174800,156900,160400,142547
2024-08-06,165000,175300,164000,171700,167770
2024-08-07,167900,172500,167500,170200,92699
2024-08-08,168000,181500,168000,180200,158353
2024-08-09,181700,185800,181000,183000,76853
2024-08-12,183000,184500,180600,183600,37916
2024-08-13,183300,186900,183300,185300,50607
2024-08-14,185600,188800,183300,187900,61453
2024-08-16,189600,190200,180600,182900,87965
2024-08-19,183700,194000,183700,191700,152568
2024-08-20,193000,194200,189400,191900,63513
2024-08-21,193700,193900,190000,191700,38254
2024-08-22,191200,194500,190800,192300,47488
2024-08-23,191500,193500,190900,192200,39151
2024-08-26,191500,194200,189600,193400,68737
2024-08-27,194400,199900,191500,192400,95982
2024-08-28,194200,197700,186500,187500,105757
2024-08-29,187500,197700,185900,191800,156153
2024-08-30,193900,194000,185500,187600,138305
2024-09-02,187500,194300,186700,192200,149251
2024-09-03,191500,193500,182400,184900,112463
2024-09-04,183100,184800,177000,177400,65835
2024-09-05,177100,184900,177000,183700,66841
2024-09-06,184400,189100,179400,180100,57941
2024-09-09,178000,180900,176800,178200,48329
2024-09-10,177600,178900,172500,173000,71780
2024-09-11,172900,176500,172900,174800,56119
2024-09-12,175600,179100,173200,179100,107983
2024-09-13,179400,179800,174900,179800,56987
2024-09-19,181300,183300,177800,179200,85160
2024-09-20,179900,185600,178300,182900,105773
2024-09-23,186400,187400,181600,187000,57979
2024-09-24,187000,193400,186200,192400,85736
2024-09-25,194500,203500,193000,198500,197268
2024-09-26,200000,206500,198200,206000,118101
2024-09-27,206000,207500,190800,191900,211050
2024-09-30,194600,198400,191000,191000,124327
2024-10-02,194700,203000,192200,199000,207044
2024-10-04,198500,211000,194900,209000,198145
2024-10-07,213000,228000,211000,224500,349157
2024-10-08,224500,224500,216500,218500,148083
2024-10-10,214500,216000,198500,199800,342452
2024-10-11,201500,202500,195000,196000,109533
2024-10-14,196700,201000,196400,197200,94221
2024-10-15,197200,198500,190500,192900,131798
2024-10-16,190800,193800,188500,190700,86357
2024-10-17,192000,192900,189100,189900,68079
2024-10-18,191400,196100,190100,193100,77768
2024-10-21,194400,203500,192500,200500,170066
2024-10-22,198200,199900,193900,196300,114769
2024-10-23,196000,212500,193500,210500,190884
2024-10-24,208500,212500,204000,210500,70154
2024-10-25,210500,221000,210000,213500,135749
2024-10-28,222000,223500,208500,210500,144394
2024-10-29,209000,218000,206500,214000,86161
2024-10-30,214500,222000,213000,218000,85424
2024-10-31,216000,218500,212000,217500,60316
2024-11-01,215000,218000,212000,217000,46963
2024-11-04,217000,223500,212500,219500,63854
2024-11-05,211500,224500,207000,223000,196511
2024-11-06,223000,230000,220500,225500,130532
2024-11-07,223000,225000,215000,216500,89162
2024-11-08,218000,218000,210500,212500,66802
2024-11-11,212000,212500,206000,209000,55848
2024-11-12,207500,211000,200000,205500,112405
2024-11-13,203500,210000,201500,204500,56007
2024-11-14,206000,207500,200500,204500,86580
2024-11-15,203500,206000,194900,202000,111310
2024-11-18,200000,207500,200000,205500,64908
2024-11-19,203500,214000,203000,208000,91497
2024-11-20,206500,218000,206500,215000,72151
2024-11-21,216000,216500,209000,213000,56961
2024-11-22,215500,220000,212000,216500,61998
2024-11-25,217000,219500,213000,219000,119367
2024-11-26,217000,218500,210500,212000,72911
2024-11-27,212000,225500,210500,223500,126980
2024-11-28,224000,234500,221500,232500,187659
2024-11-29,234500,238000,228500,237500,179650
2024-12-02,240500,247500,238000,244500,194200
2024-12-03,246500,248000,235000,239000,148457
2024-12-04,233000,244000,231500,240500,157288
2024-12-05,232500,232500,205500,206000,439202
2024-12-06,203500,209500,199900,200500,146688
2024-12-09,197500,199000,188500,190000,150346
2024-12-10,190300,195300,190000,190000,91542
2024-12-11,192300,201500,191500,200500,102793
2024-12-12,203000,206000,198700,204500,162130
2024-12-13,205500,214500,204000,209000,112784
2024-12-16,212000,213000,207000,209500,70833
2024-12-17,207500,209500,204000,205500,80443
2024-12-18,206500,211000,202000,208500,65515
2024-12-19,202500,209500,201500,203000,54114
2024-12-20,203000,207000,200000,204500,67936
2024-12-23,205000,205500,200000,202000,47259
2024-12-24,202000,206000,200500,205500,50747
2024-12-26,205500,207500,201500,202000,49321
2024-12-27,202000,202000,191200,191600,96951
2024-12-30,191600,193400,182700,183100,119969
